,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,Avg_Bedrooms_Per_Household,Avg_Rooms_Per_Household,population,households,median_income,ocean_proximity,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,Lat-Long
152,-122.23,37.8,52.0,2033.0,486.0,1.0588235294117647,4.429193899782135,787.0,459.0,31603.0,NEAR BAY,269500.0,0,0,0,1,0,"(37.8, -122.23)"
153,-122.23,37.81,52.0,1433.0,229.0,1.0751173708920188,6.727699530516432,612.0,213.0,47708.00000000001,NEAR BAY,314700.0,0,0,0,1,0,"(37.81, -122.23)"
154,-122.22,37.81,52.0,2927.0,402.0,1.0578947368421052,7.7026315789473685,1021.0,380.0,81564.0,NEAR BAY,390100.0,0,0,0,1,0,"(37.81, -122.22)"
155,-122.23,37.81,52.0,2315.0,292.0,1.1317829457364341,8.972868217054264,861.0,258.0,88793.0,NEAR BAY,410300.0,0,0,0,1,0,"(37.81, -122.23)"
156,-122.24,37.81,52.0,2485.0,313.0,0.9571865443425076,7.599388379204893,953.0,327.0,68591.0,NEAR BAY,352400.0,0,0,0,1,0,"(37.81, -122.24)"
157,-122.24,37.81,52.0,1490.0,238.0,0.9296875,5.8203125,634.0,256.0,60302.0,NEAR BAY,287300.0,0,0,0,1,0,"(37.81, -122.24)"
158,-122.23,37.81,52.0,2814.0,365.0,1.0369318181818181,7.994318181818182,878.0,352.0,75079.99999999999,NEAR BAY,348700.0,0,0,0,1,0,"(37.81, -122.23)"
159,-122.24,37.81,52.0,2093.0,550.0,1.1387163561076605,4.333333333333333,918.0,483.0,27477.0,NEAR BAY,243800.0,0,0,0,1,0,"(37.81, -122.24)"
160,-122.24,37.8,52.0,888.0,168.0,0.96,5.074285714285714,360.0,175.0,21944.0,NEAR BAY,211500.0,0,0,0,1,0,"(37.8, -122.24)"
161,-122.25,37.8,52.0,2087.0,510.0,1.0450819672131149,4.276639344262295,1197.0,488.0,30149.0,NEAR BAY,218400.0,0,0,0,1,0,"(37.8, -122.25)"
162,-122.24,37.81,52.0,2513.0,502.0,0.9691119691119691,4.851351351351352,1048.0,518.0,36750.0,NEAR BAY,269900.0,0,0,0,1,0,"(37.81, -122.24)"
163,-122.25,37.81,46.0,3232.0,835.0,1.1178045515394912,4.326639892904953,1373.0,747.0,32250.0,NEAR BAY,218800.0,0,0,0,1,0,"(37.81, -122.25)"
164,-122.25,37.8,42.0,4120.0,1065.0,1.0492610837438423,4.059113300492611,1715.0,1015.0,29345.0,NEAR BAY,225000.0,0,0,0,1,0,"(37.8, -122.25)"
165,-122.25,37.8,43.0,2364.0,792.0,1.0969529085872576,3.2742382271468142,1359.0,722.0,21429.0,NEAR BAY,250000.0,0,0,0,1,0,"(37.8, -122.25)"
166,-122.25,37.8,41.0,1471.0,469.0,1.1355932203389831,3.5617433414043584,1062.0,413.0,16121.0,NEAR BAY,171400.0,0,0,0,1,0,"(37.8, -122.25)"
167,-122.25,37.8,29.0,2468.0,864.0,1.1177231565329884,3.1927554980595083,1335.0,773.0,13929.0,NEAR BAY,193800.0,0,0,0,1,0,"(37.8, -122.25)"
168,-122.24,37.79,27.0,1632.0,492.0,1.1468531468531469,3.804195804195804,1171.0,429.0,23173.0,NEAR BAY,125000.0,0,0,0,1,0,"(37.79, -122.24)"
169,-122.25,37.79,45.0,1786.0,526.0,1.1434782608695653,3.882608695652174,1475.0,460.0,17772.0,NEAR BAY,97500.0,0,0,0,1,0,"(37.79, -122.25)"
170,-122.25,37.79,50.0,629.0,188.0,0.9591836734693877,3.2091836734693877,742.0,196.0,26458.0,NEAR BAY,125000.0,0,0,0,1,0,"(37.79, -122.25)"
171,-122.25,37.79,52.0,1339.0,391.0,1.0771349862258952,3.6887052341597797,1086.0,363.0,21810.0,NEAR BAY,138800.0,0,0,0,1,0,"(37.79, -122.25)"
172,-122.25,37.8,36.0,1678.0,606.0,1.1160220994475138,3.0902394106813995,1645.0,543.0,22303.0,NEAR BAY,116700.0,0,0,0,1,0,"(37.8, -122.25)"
173,-122.25,37.8,43.0,2344.0,647.0,1.0046583850931676,3.639751552795031,1710.0,644.0,16504.0,NEAR BAY,151800.0,0,0,0,1,0,"(37.8, -122.25)"
174,-122.24,37.8,52.0,996.0,228.0,1.0,4.368421052631579,731.0,228.0,22697.0,NEAR BAY,127000.0,0,0,0,1,0,"(37.8, -122.24)"
175,-122.24,37.8,52.0,1591.0,373.0,1.07492795389049,4.585014409221902,1118.0,347.0,21563.0,NEAR BAY,128600.0,0,0,0,1,0,"(37.8, -122.24)"
176,-122.24,37.8,52.0,1586.0,398.0,1.1880597014925374,4.7343283582089555,1006.0,335.0,21347.999999999996,NEAR BAY,140600.0,0,0,0,1,0,"(37.8, -122.24)"
177,-122.24,37.8,47.0,2046.0,588.0,1.0613718411552346,3.693140794223827,1213.0,554.0,26292.0,NEAR BAY,182700.0,0,0,0,1,0,"(37.8, -122.24)"
178,-122.23,37.8,52.0,1192.0,289.0,1.1245136186770428,4.638132295719845,772.0,257.0,23833.000000000004,NEAR BAY,146900.0,0,0,0,1,0,"(37.8, -122.23)"
179,-122.24,37.8,52.0,1803.0,420.0,1.0473815461346634,4.496259351620948,1321.0,401.0,29570.0,NEAR BAY,122800.0,0,0,0,1,0,"(37.8, -122.24)"
180,-122.24,37.8,49.0,2838.0,749.0,1.106351550960118,4.192023633677991,1487.0,677.0,25238.0,NEAR BAY,169300.0,0,0,0,1,0,"(37.8, -122.24)"
181,-122.23,37.8,52.0,783.0,184.0,0.989247311827957,4.209677419354839,488.0,186.0,19375.0,NEAR BAY,126600.0,0,0,0,1,0,"(37.8, -122.23)"
182,-122.23,37.8,51.0,1590.0,414.0,1.0561224489795917,4.0561224489795915,949.0,392.0,19028.0,NEAR BAY,127900.0,0,0,0,1,0,"(37.8, -122.23)"
183,-122.23,37.8,50.0,1746.0,480.0,1.1566265060240963,4.20722891566265,1149.0,415.0,22500.0,NEAR BAY,123500.0,0,0,0,1,0,"(37.8, -122.23)"
184,-122.23,37.8,52.0,1252.0,299.0,1.0678571428571428,4.4714285714285715,844.0,280.0,23929.0,NEAR BAY,111900.0,0,0,0,1,0,"(37.8, -122.23)"
185,-122.23,37.79,43.0,5963.0,1344.0,1.091795288383428,4.844029244516653,4367.0,1231.0,21917.0,NEAR BAY,112800.0,0,0,0,1,0,"(37.79, -122.23)"
186,-122.23,37.79,52.0,1783.0,395.0,0.9587378640776699,4.327669902912621,1659.0,412.0,29357.000000000004,NEAR BAY,107900.0,0,0,0,1,0,"(37.79, -122.23)"
187,-122.23,37.79,30.0,999.0,264.0,1.0038022813688212,3.7984790874524714,1011.0,263.0,18854.0,NEAR BAY,137500.0,0,0,0,1,0,"(37.79, -122.23)"
188,-122.24,37.79,39.0,1469.0,431.0,1.1079691516709511,3.776349614395887,1464.0,389.0,21638.0,NEAR BAY,105500.0,0,0,0,1,0,"(37.79, -122.24)"
189,-122.24,37.79,47.0,1372.0,395.0,1.3036303630363035,4.528052805280528,1237.0,303.0,21250.0,NEAR BAY,95500.0,0,0,0,1,0,"(37.79, -122.24)"
190,-122.24,37.79,52.0,674.0,180.0,1.0714285714285714,4.011904761904762,647.0,168.0,33750.0,NEAR BAY,116100.0,0,0,0,1,0,"(37.79, -122.24)"
191,-122.24,37.79,43.0,1626.0,376.0,1.0532212885154062,4.554621848739496,1284.0,357.0,22542.0,NEAR BAY,112200.0,0,0,0,1,0,"(37.79, -122.24)"
192,-122.25,37.79,51.0,175.0,43.0,0.7818181818181819,3.1818181818181817,228.0,55.0,21000.0,NEAR BAY,75000.0,0,0,0,1,0,"(37.79, -122.25)"
193,-122.25,37.79,39.0,461.0,129.0,1.048780487804878,3.747967479674797,381.0,123.0,16000.0,NEAR BAY,112500.0,0,0,0,1,0,"(37.79, -122.25)"
194,-122.25,37.79,52.0,902.0,237.0,1.0440528634361232,3.973568281938326,846.0,227.0,36250.0,NEAR BAY,125000.0,0,0,0,1,0,"(37.79, -122.25)"
195,-122.26,37.8,20.0,2373.0,779.0,1.1523668639053255,3.510355029585799,1659.0,676.0,16929.0,NEAR BAY,115000.0,0,0,0,1,0,"(37.8, -122.26)"
196,-122.22,37.77,52.0,391.0,128.0,0.927536231884058,2.8333333333333335,520.0,138.0,16471.0,NEAR BAY,95000.0,0,0,0,1,0,"(37.77, -122.22)"
197,-122.22,37.77,52.0,1137.0,301.0,1.162162162162162,4.38996138996139,866.0,259.0,25900.0,NEAR BAY,96400.0,0,0,0,1,0,"(37.77, -122.22)"
198,-122.23,37.77,52.0,769.0,206.0,1.1256830601092895,4.202185792349726,612.0,183.0,25700.0,NEAR BAY,72000.0,0,0,0,1,0,"(37.77, -122.23)"
199,-122.23,37.78,52.0,472.0,146.0,1.1587301587301588,3.746031746031746,415.0,126.0,26429.0,NEAR BAY,71300.0,0,0,0,1,0,"(37.78, -122.23)"
200,-122.23,37.78,52.0,862.0,215.0,1.0093896713615023,4.046948356807512,994.0,213.0,30257.0,NEAR BAY,80800.0,0,0,0,1,0,"(37.78, -122.23)"
201,-122.22,37.78,50.0,1920.0,530.0,1.1111111111111112,4.0251572327044025,1525.0,477.0,14886.0,NEAR BAY,128800.0,0,0,0,1,0,"(37.78, -122.22)"
202,-122.23,37.78,43.0,1420.0,472.0,1.0776255707762556,3.2420091324200913,1506.0,438.0,19338.0,NEAR BAY,112500.0,0,0,0,1,0,"(37.78, -122.23)"
203,-122.23,37.78,52.0,986.0,258.0,1.011764705882353,3.8666666666666667,1008.0,255.0,14844.0,NEAR BAY,119400.0,0,0,0,1,0,"(37.78, -122.23)"
204,-122.23,37.78,44.0,2340.0,825.0,1.0985352862849533,3.1158455392809588,2813.0,751.0,16009.0,NEAR BAY,118100.0,0,0,0,1,0,"(37.78, -122.23)"
205,-122.23,37.79,48.0,1696.0,396.0,1.154518950437318,4.944606413994169,1481.0,343.0,20375.0,NEAR BAY,122500.0,0,0,0,1,0,"(37.79, -122.23)"
206,-122.23,37.79,49.0,1175.0,217.0,0.9908675799086758,5.365296803652968,859.0,219.0,22930.0,NEAR BAY,106300.0,0,0,0,1,0,"(37.79, -122.23)"
207,-122.22,37.79,37.0,2343.0,574.0,1.0975143403441683,4.479923518164436,1608.0,523.0,21494.0,NEAR BAY,132500.0,0,0,0,1,0,"(37.79, -122.22)"
208,-122.23,37.79,30.0,610.0,145.0,1.0357142857142858,4.357142857142857,425.0,140.0,16197.999999999998,NEAR BAY,122700.0,0,0,0,1,0,"(37.79, -122.23)"
209,-122.23,37.79,40.0,930.0,199.0,1.0815217391304348,5.054347826086956,564.0,184.0,13281.0,NEAR BAY,113300.0,0,0,0,1,0,"(37.79, -122.23)"
210,-122.22,37.79,44.0,1487.0,314.0,1.1544117647058822,5.466911764705882,961.0,272.0,35156.0,NEAR BAY,109500.0,0,0,0,1,0,"(37.79, -122.22)"
211,-122.22,37.79,52.0,3424.0,690.0,1.0072992700729928,4.998540145985402,2273.0,685.0,39048.0,NEAR BAY,164700.0,0,0,0,1,0,"(37.79, -122.22)"
212,-122.21,37.79,52.0,762.0,190.0,0.9743589743589743,3.9076923076923076,600.0,195.0,30893.0,NEAR BAY,125000.0,0,0,0,1,0,"(37.79, -122.21)"
213,-122.22,37.79,46.0,2366.0,575.0,1.0910815939278937,4.489563567362429,1647.0,527.0,26042.0,NEAR BAY,124700.0,0,0,0,1,0,"(37.79, -122.22)"
214,-122.22,37.79,49.0,1826.0,450.0,1.0613207547169812,4.306603773584905,1201.0,424.0,25000.0,NEAR BAY,136700.0,0,0,0,1,0,"(37.79, -122.22)"
215,-122.22,37.79,38.0,3049.0,711.0,1.078907435508346,4.626707132018209,2167.0,659.0,27969.0,NEAR BAY,141700.0,0,0,0,1,0,"(37.79, -122.22)"
216,-122.2,37.79,29.0,1640.0,376.0,1.1058823529411765,4.823529411764706,939.0,340.0,28321.0,NEAR BAY,150000.0,0,0,0,1,0,"(37.79, -122.2)"
217,-122.21,37.79,47.0,1543.0,307.0,1.0513698630136987,5.284246575342466,859.0,292.0,29583.0,NEAR BAY,138800.0,0,0,0,1,0,"(37.79, -122.21)"
218,-122.21,37.79,34.0,2364.0,557.0,1.0794573643410852,4.5813953488372094,1517.0,516.0,28365.0,NEAR BAY,139200.0,0,0,0,1,0,"(37.79, -122.21)"
219,-122.21,37.79,35.0,1745.0,409.0,1.0595854922279793,4.520725388601036,1143.0,386.0,28750.0,NEAR BAY,143800.0,0,0,0,1,0,"(37.79, -122.21)"
220,-122.21,37.8,39.0,2003.0,500.0,1.0775862068965518,4.316810344827586,1109.0,464.0,30682.0,NEAR BAY,156500.0,0,0,0,1,0,"(37.8, -122.21)"
221,-122.21,37.8,39.0,2018.0,447.0,1.0022421524663676,4.524663677130045,1221.0,446.0,30757.0,NEAR BAY,151000.0,0,0,0,1,0,"(37.8, -122.21)"
222,-122.2,37.8,43.0,3045.0,499.0,1.0967032967032968,6.6923076923076925,1115.0,455.0,49559.0,NEAR BAY,273000.0,0,0,0,1,0,"(37.8, -122.2)"
223,-122.2,37.8,52.0,1547.0,293.0,1.0932835820895523,5.772388059701493,706.0,268.0,47721.0,NEAR BAY,217100.0,0,0,0,1,0,"(37.8, -122.2)"
224,-122.21,37.8,52.0,3519.0,711.0,1.0070821529745042,4.984419263456091,1883.0,706.0,34861.0,NEAR BAY,187100.0,0,0,0,1,0,"(37.8, -122.21)"
225,-122.2,37.8,41.0,2070.0,354.0,1.0411764705882354,6.088235294117647,804.0,340.0,51184.0,NEAR BAY,239600.0,0,0,0,1,0,"(37.8, -122.2)"
226,-122.21,37.8,48.0,1321.0,263.0,1.0436507936507937,5.242063492063492,506.0,252.0,40977.0,NEAR BAY,229700.0,0,0,0,1,0,"(37.8, -122.21)"
227,-122.19,37.8,48.0,1694.0,259.0,1.088235294117647,7.117647058823529,610.0,238.0,47440.0,NEAR BAY,257300.0,0,0,0,1,0,"(37.8, -122.19)"
228,-122.19,37.8,46.0,1938.0,341.0,1.0271084337349397,5.837349397590361,768.0,332.0,42727.00000000001,NEAR BAY,246900.0,0,0,0,1,0,"(37.8, -122.19)"
229,-122.19,37.79,50.0,968.0,195.0,1.059782608695652,5.260869565217392,462.0,184.0,29844.0,NEAR BAY,179900.0,0,0,0,1,0,"(37.79, -122.19)"
230,-122.2,37.79,40.0,1060.0,256.0,1.0893617021276596,4.51063829787234,667.0,235.0,41739.0,NEAR BAY,169600.0,0,0,0,1,0,"(37.79, -122.2)"
231,-122.2,37.8,46.0,2041.0,405.0,1.0150375939849625,5.1152882205513786,1059.0,399.0,38487.0,NEAR BAY,203300.0,0,0,0,1,0,"(37.8, -122.2)"
232,-122.19,37.8,52.0,1813.0,271.0,0.9783393501805054,6.5451263537906135,637.0,277.0,40114.0,NEAR BAY,263400.0,0,0,0,1,0,"(37.8, -122.19)"
233,-122.19,37.79,45.0,2718.0,451.0,0.9933920704845814,5.986784140969163,1106.0,454.0,46563.0,NEAR BAY,231800.0,0,0,0,1,0,"(37.79, -122.19)"
234,-122.19,37.79,28.0,3144.0,761.0,1.1375186846038865,4.699551569506727,1737.0,669.0,29297.0,NEAR BAY,140500.0,0,0,0,1,0,"(37.79, -122.19)"
235,-122.2,37.79,35.0,1802.0,459.0,1.176923076923077,4.62051282051282,1009.0,390.0,23036.0,NEAR BAY,126000.0,0,0,0,1,0,"(37.79, -122.2)"
236,-122.2,37.79,49.0,882.0,195.0,0.9285714285714286,4.2,737.0,210.0,26667.0,NEAR BAY,122000.0,0,0,0,1,0,"(37.79, -122.2)"
237,-122.2,37.79,44.0,1621.0,452.0,0.9205702647657841,3.30142566191446,1354.0,491.0,26189.999999999996,NEAR BAY,134700.0,0,0,0,1,0,"(37.79, -122.2)"
238,-122.21,37.79,45.0,2115.0,533.0,1.1244725738396624,4.462025316455696,1530.0,474.0,24167.0,NEAR BAY,139400.0,0,0,0,1,0,"(37.79, -122.21)"
239,-122.2,37.79,45.0,2021.0,528.0,1.1,4.210416666666666,1410.0,480.0,27788.0,NEAR BAY,115400.0,0,0,0,1,0,"(37.79, -122.2)"
240,-122.21,37.78,46.0,2239.0,508.0,0.8927943760984183,3.9349736379613356,1390.0,569.0,27352.0,NEAR BAY,137300.0,0,0,0,1,0,"(37.78, -122.21)"
241,-122.21,37.78,52.0,1477.0,300.0,1.1152416356877324,5.4907063197026025,1065.0,269.0,18472.0,NEAR BAY,137000.0,0,0,0,1,0,"(37.78, -122.21)"
242,-122.21,37.78,52.0,1056.0,224.0,0.9142857142857143,4.310204081632653,792.0,245.0,26583.0,NEAR BAY,142600.0,0,0,0,1,0,"(37.78, -122.21)"
243,-122.21,37.78,49.0,898.0,244.0,0.9959183673469387,3.6653061224489796,779.0,245.0,30536.0,NEAR BAY,137500.0,0,0,0,1,0,"(37.78, -122.21)"
244,-122.22,37.78,44.0,2968.0,710.0,1.1639344262295082,4.865573770491803,2269.0,610.0,23906.0,NEAR BAY,111700.0,0,0,0,1,0,"(37.78, -122.22)"
245,-122.21,37.78,43.0,1702.0,460.0,1.1302211302211302,4.181818181818182,1227.0,407.0,17188.0,NEAR BAY,126800.0,0,0,0,1,0,"(37.78, -122.21)"
246,-122.21,37.78,47.0,881.0,248.0,1.0290456431535269,3.6556016597510372,753.0,241.0,26250.0,NEAR BAY,111300.0,0,0,0,1,0,"(37.78, -122.21)"
247,-122.22,37.77,40.0,494.0,114.0,0.8444444444444444,3.6592592592592594,547.0,135.0,28015.0,NEAR BAY,114800.0,0,0,0,1,0,"(37.77, -122.22)"
248,-122.22,37.78,50.0,1776.0,473.0,1.075,4.036363636363636,1807.0,440.0,17276.0,NEAR BAY,102300.0,0,0,0,1,0,"(37.78, -122.22)"
249,-122.22,37.78,44.0,1678.0,514.0,1.0383838383838384,3.38989898989899,1700.0,495.0,20801.0,NEAR BAY,131900.0,0,0,0,1,0,"(37.78, -122.22)"
250,-122.22,37.78,51.0,1637.0,463.0,1.178117048346056,4.1653944020356235,1543.0,393.0,24890.0,NEAR BAY,119100.0,0,0,0,1,0,"(37.78, -122.22)"
251,-122.21,37.76,52.0,1420.0,314.0,1.0466666666666666,4.733333333333333,1085.0,300.0,17546.0,NEAR BAY,80600.0,0,0,0,1,0,"(37.76, -122.21)"
252,-122.21,37.77,52.0,591.0,173.0,1.2627737226277371,4.313868613138686,353.0,137.0,40904.0,NEAR BAY,80600.0,0,0,0,1,0,"(37.77, -122.21)"
253,-122.21,37.77,52.0,745.0,153.0,1.0268456375838926,5.0,473.0,149.0,26765.0,NEAR BAY,88800.0,0,0,0,1,0,"(37.77, -122.21)"
254,-122.2,37.77,49.0,2272.0,498.0,1.031055900621118,4.703933747412008,1621.0,483.0,24338.000000000004,NEAR BAY,102400.0,0,0,0,1,0,"(37.77, -122.2)"
255,-122.21,37.77,46.0,1234.0,375.0,1.0593220338983051,3.4858757062146895,1183.0,354.0,23309.000000000004,NEAR BAY,98700.0,0,0,0,1,0,"(37.77, -122.21)"
256,-122.21,37.77,43.0,1017.0,328.0,1.184115523465704,3.6714801444043323,836.0,277.0,22604.000000000004,NEAR BAY,100000.0,0,0,0,1,0,"(37.77, -122.21)"
257,-122.19,37.77,42.0,932.0,254.0,0.9657794676806084,3.543726235741445,900.0,263.0,18039.0,NEAR BAY,92300.0,0,0,0,1,0,"(37.77, -122.19)"
258,-122.2,37.77,39.0,2689.0,597.0,1.111731843575419,5.007448789571694,1888.0,537.0,22562.000000000004,NEAR BAY,94800.0,0,0,0,1,0,"(37.77, -122.2)"
259,-122.2,37.77,41.0,1547.0,415.0,1.217008797653959,4.536656891495602,1024.0,341.0,20562.0,NEAR BAY,102000.0,0,0,0,1,0,"(37.77, -122.2)"
260,-122.2,37.78,52.0,2300.0,443.0,1.0472813238770686,5.4373522458628845,1225.0,423.0,35398.0,NEAR BAY,158400.0,0,0,0,1,0,"(37.78, -122.2)"
261,-122.2,37.78,39.0,1752.0,399.0,1.0611702127659575,4.659574468085107,1071.0,376.0,31166.999999999996,NEAR BAY,121600.0,0,0,0,1,0,"(37.78, -122.2)"
262,-122.2,37.78,50.0,1867.0,403.0,1.066137566137566,4.939153439153439,1128.0,378.0,25400.999999999996,NEAR BAY,129100.0,0,0,0,1,0,"(37.78, -122.2)"
263,-122.2,37.77,43.0,2430.0,502.0,1.037190082644628,5.020661157024794,1537.0,484.0,28980.0,NEAR BAY,121400.0,0,0,0,1,0,"(37.77, -122.2)"
264,-122.21,37.78,44.0,1729.0,414.0,1.0534351145038168,4.399491094147582,1240.0,393.0,23125.0,NEAR BAY,102800.0,0,0,0,1,0,"(37.78, -122.21)"
265,-122.19,37.78,52.0,1026.0,180.0,1.0714285714285714,6.107142857142857,469.0,168.0,28750.0,NEAR BAY,160000.0,0,0,0,1,0,"(37.78, -122.19)"
266,-122.19,37.77,52.0,2170.0,428.0,1.0070588235294118,5.105882352941176,1086.0,425.0,33715.0,NEAR BAY,143900.0,0,0,0,1,0,"(37.77, -122.19)"
267,-122.19,37.77,52.0,2329.0,445.0,1.0671462829736211,5.585131894484412,1144.0,417.0,35114.0,NEAR BAY,151200.0,0,0,0,1,0,"(37.77, -122.19)"
268,-122.19,37.78,52.0,2492.0,415.0,1.1066666666666667,6.645333333333333,1109.0,375.0,43125.0,NEAR BAY,164400.0,0,0,0,1,0,"(37.78, -122.19)"
269,-122.19,37.78,52.0,2198.0,397.0,1.075880758807588,5.956639566395664,984.0,369.0,32200.000000000004,NEAR BAY,156500.0,0,0,0,1,0,"(37.78, -122.19)"
270,-122.18,37.78,33.0,142.0,31.0,0.6595744680851063,3.021276595744681,575.0,47.0,38750.0,NEAR BAY,225000.0,0,0,0,1,0,"(37.78, -122.18)"
271,-122.19,37.78,49.0,1183.0,205.0,0.9808612440191388,5.660287081339713,496.0,209.0,52328.0,NEAR BAY,174200.0,0,0,0,1,0,"(37.78, -122.19)"
272,-122.19,37.78,52.0,1070.0,193.0,1.0157894736842106,5.631578947368421,555.0,190.0,37262.0,NEAR BAY,166900.0,0,0,0,1,0,"(37.78, -122.19)"
273,-122.2,37.78,45.0,1766.0,332.0,1.0152905198776758,5.400611620795107,869.0,327.0,45893.0,NEAR BAY,163500.0,0,0,0,1,0,"(37.78, -122.2)"
274,-122.18,37.79,39.0,617.0,95.0,0.8962264150943396,5.820754716981132,236.0,106.0,52577.99999999999,NEAR BAY,253000.0,0,0,0,1,0,"(37.79, -122.18)"
275,-122.18,37.79,41.0,1411.0,233.0,1.088785046728972,6.593457943925234,626.0,214.0,70875.0,NEAR BAY,240700.0,0,0,0,1,0,"(37.79, -122.18)"
276,-122.18,37.79,46.0,2109.0,387.0,1.1762917933130699,6.410334346504559,922.0,329.0,39712.0,NEAR BAY,208100.0,0,0,0,1,0,"(37.79, -122.18)"
277,-122.19,37.79,47.0,1229.0,243.0,0.94921875,4.80078125,582.0,256.0,29514.0,NEAR BAY,198100.0,0,0,0,1,0,"(37.79, -122.19)"
278,-122.19,37.79,50.0,954.0,217.0,1.0796019900497513,4.746268656716418,546.0,201.0,26667.0,NEAR BAY,172800.0,0,0,0,1,0,"(37.79, -122.19)"
279,-122.18,37.81,37.0,1643.0,262.0,0.9849624060150376,6.176691729323308,620.0,266.0,54446.0,NEAR BAY,336700.0,0,0,0,1,0,"(37.81, -122.18)"
280,-122.18,37.8,34.0,1355.0,195.0,1.0,6.948717948717949,442.0,195.0,62838.0,NEAR BAY,318200.0,0,0,0,1,0,"(37.8, -122.18)"
281,-122.18,37.8,23.0,2317.0,336.0,1.024390243902439,7.064024390243903,955.0,328.0,67527.0,NEAR BAY,285800.0,0,0,0,1,0,"(37.8, -122.18)"
282,-122.13,37.77,24.0,2459.0,317.0,0.9783950617283951,7.589506172839506,916.0,324.0,70712.0,NEAR BAY,293000.0,0,0,0,1,0,"(37.77, -122.13)"
283,-122.16,37.79,22.0,12842.0,2048.0,1.0411794611082867,6.528723945094052,4985.0,1967.0,59849.0,NEAR BAY,371000.0,0,0,0,1,0,"(37.79, -122.16)"
284,-122.17,37.78,42.0,1524.0,260.0,0.9737827715355806,5.707865168539326,651.0,267.0,36875.0,NEAR BAY,157300.0,0,0,0,1,0,"(37.78, -122.17)"
285,-122.17,37.77,30.0,3326.0,746.0,1.0611664295874823,4.731152204836415,1704.0,703.0,28750.0,NEAR BAY,135300.0,0,0,0,1,0,"(37.77, -122.17)"
286,-122.18,37.78,43.0,1985.0,440.0,1.0810810810810811,4.877149877149877,1085.0,407.0,34205.0,NEAR BAY,136700.0,0,0,0,1,0,"(37.78, -122.18)"
287,-122.18,37.78,50.0,1642.0,322.0,1.1338028169014085,5.78169014084507,713.0,284.0,32984.0,NEAR BAY,160700.0,0,0,0,1,0,"(37.78, -122.18)"
288,-122.17,37.78,49.0,893.0,177.0,0.9779005524861878,4.933701657458563,468.0,181.0,38750.0,NEAR BAY,140600.0,0,0,0,1,0,"(37.78, -122.17)"
289,-122.17,37.78,52.0,653.0,128.0,1.0578512396694215,5.396694214876033,296.0,121.0,41750.0,NEAR BAY,144000.0,0,0,0,1,0,"(37.78, -122.17)"
291,-122.16,37.77,48.0,977.0,194.0,1.0777777777777777,5.427777777777778,446.0,180.0,47708.00000000001,NEAR BAY,156300.0,0,0,0,1,0,"(37.77, -122.16)"
292,-122.16,37.77,45.0,2324.0,397.0,1.0338541666666667,6.052083333333333,968.0,384.0,35739.0,NEAR BAY,176000.0,0,0,0,1,0,"(37.77, -122.16)"
293,-122.16,37.77,39.0,1583.0,349.0,1.1044303797468353,5.0094936708860756,857.0,316.0,30958.0,NEAR BAY,145800.0,0,0,0,1,0,"(37.77, -122.16)"
294,-122.17,37.77,39.0,1612.0,342.0,1.062111801242236,5.0062111801242235,912.0,322.0,33958.0,NEAR BAY,141900.0,0,0,0,1,0,"(37.77, -122.17)"
295,-122.17,37.77,31.0,2424.0,533.0,1.1792035398230087,5.3628318584070795,1360.0,452.0,18710.0,NEAR BAY,90700.0,0,0,0,1,0,"(37.77, -122.17)"
296,-122.17,37.76,41.0,1594.0,367.0,1.0338028169014084,4.490140845070423,1074.0,355.0,19356.0,NEAR BAY,90600.0,0,0,0,1,0,"(37.76, -122.17)"
297,-122.17,37.76,47.0,2118.0,413.0,1.081151832460733,5.544502617801047,965.0,382.0,21842.0,NEAR BAY,107900.0,0,0,0,1,0,"(37.76, -122.17)"
298,-122.18,37.76,37.0,1575.0,358.0,1.11875,4.921875,933.0,320.0,22917.0,NEAR BAY,107000.0,0,0,0,1,0,"(37.76, -122.18)"
299,-122.17,37.76,38.0,1764.0,397.0,1.1214689265536724,4.983050847457627,987.0,354.0,24333.0,NEAR BAY,98200.0,0,0,0,1,0,"(37.76, -122.17)"
300,-122.18,37.76,50.0,1187.0,261.0,1.0609756097560976,4.82520325203252,907.0,246.0,19479.0,NEAR BAY,89500.0,0,0,0,1,0,"(37.76, -122.18)"
301,-122.18,37.76,52.0,754.0,175.0,1.0606060606060606,4.569696969696969,447.0,165.0,39063.0,NEAR BAY,93800.0,0,0,0,1,0,"(37.76, -122.18)"
302,-122.18,37.76,49.0,2308.0,452.0,1.0022172949002217,5.117516629711751,1299.0,451.0,18407.0,NEAR BAY,96700.0,0,0,0,1,0,"(37.76, -122.18)"
303,-122.18,37.77,27.0,909.0,236.0,1.5031847133757963,5.789808917197452,396.0,157.0,20785.999999999996,NEAR BAY,97500.0,0,0,0,1,0,"(37.77, -122.18)"
304,-122.18,37.77,42.0,1180.0,257.0,0.9589552238805971,4.402985074626866,877.0,268.0,28125.0,NEAR BAY,97300.0,0,0,0,1,0,"(37.77, -122.18)"
305,-122.18,37.76,43.0,2018.0,408.0,1.111716621253406,5.498637602179836,1111.0,367.0,18913.0,NEAR BAY,91200.0,0,0,0,1,0,"(37.76, -122.18)"
