InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,TotalCost,Revenue,TotalSales,Day,Month
950937,SKU_1588,Wall Clock,26,2020-01-06 16:00,44.69,78432,France,0.46,Bank Transfer,21.57,Electronics,In-store,Not Returned,Royal Mail,London,Low,649.0176,627.4476,1161.94,Monday,January
728776,SKU_1086,Wall Clock,8,2020-01-06 17:00,14.92,75894,France,0.16,Bank Transfer,14.11,Accessories,Online,Not Returned,DHL,Rome,Medium,114.3724,100.2624,119.36,Monday,January
807611,SKU_1030,T-shirt,30,2020-01-06 18:00,39.72,18762,Portugal,0.08,paypall,14.4,Stationery,Online,Not Returned,FedEx,Paris,High,1110.672,1096.272,1191.6,Monday,January
384806,SKU_1099,Notebook,30,2020-01-06 19:00,69.96,15347,France,0.27,paypall,18.7,Stationery,Online,Not Returned,DHL,Amsterdam,High,1550.824,1532.124,2098.8,Monday,January
894824,SKU_1666,Office Chair,4,2020-01-06 20:00,52.48,60989,Spain,0.37,paypall,29.12,Apparel,In-store,Not Returned,DHL,London,High,161.3696,132.2496,209.92,Monday,January
130535,SKU_1803,White Mug,24,2020-01-06 21:00,78.64,53955,Australia,0.06,paypall,8.97,Stationery,In-store,Not Returned,UPS,Rome,High,1783.0884,1774.1184,1887.36,Monday,January
475713,SKU_1314,Wall Clock,26,2020-01-06 22:00,11.49,83421,France,0.21,Credit Card,18.94,Apparel,Online,Not Returned,DHL,Paris,Medium,254.9446,236.0046,298.74,Monday,January
938688,SKU_1494,Desk Lamp,8,2020-01-06 23:00,84.06,62215,Sweden,0.25,Credit Card,13.35,Stationery,Online,Not Returned,UPS,Paris,Medium,517.71,504.36,672.48,Monday,January
451279,SKU_1617,Wall Clock,-2,2020-01-07 0:00,34.06,Unknown,Spain,0.34,Credit Card,17.5,Furniture,Online,Not Returned,DHL,,Medium,-27.4592,-44.9592,-68.12,Tuesday,January
921654,SKU_1470,Blue Pen,18,2020-01-07 1:00,36,24841,Netherlands,0.16,Credit Card,17.99,Accessories,In-store,Not Returned,FedEx,Rome,High,562.31,544.32,648,Tuesday,January
701661,SKU_1741,Desk Lamp,34,2020-01-07 2:00,59.68,25661,Norway,0.34,Credit Card,15.93,Stationery,Online,Not Returned,DHL,London,Medium,1355.1492,1339.2192,2029.12,Tuesday,January
589570,SKU_1733,Wall Clock,40,2020-01-07 4:00,16.31,72722,Italy,0.3,Credit Card,6.51,Apparel,Online,Not Returned,DHL,Paris,Medium,463.19,456.68,652.4,Tuesday,January
556551,SKU_1632,USB Cable,9,2020-01-07 5:00,3,37447,Spain,0.41,Credit Card,5.01,Accessories,In-store,Not Returned,DHL,Berlin,Medium,20.94,15.93,27,Tuesday,January
373109,SKU_1671,White Mug,20,2020-01-07 6:00,28.4,44898,Netherlands,0.49,Credit Card,28.77,Electronics,Online,Not Returned,UPS,Amsterdam,Medium,318.45,289.68,568,Tuesday,January
124538,SKU_1782,T-shirt,40,2020-01-07 7:00,33.55,48163,Australia,0.28,Bank Transfer,10.63,Furniture,In-store,Not Returned,UPS,Rome,Low,976.87,966.24,1342,Tuesday,January
994498,SKU_1997,Headphones,47,2020-01-07 8:00,16.09,25641,Italy,0.42,Credit Card,6.17,Electronics,In-store,Returned,Royal Mail,Berlin,Low,444.7834,438.6134,756.23,Tuesday,January
591234,SKU_1193,Wall Clock,2,2020-01-07 10:00,65.92,73431,Sweden,0.46,Credit Card,13.12,Furniture,Online,Not Returned,UPS,Berlin,High,84.3136,71.1936,131.84,Tuesday,January
999684,SKU_1729,Blue Pen,43,2020-01-07 11:00,21.13,10263,Sweden,0.07,Bank Transfer,12.09,Accessories,In-store,Not Returned,Royal Mail,Berlin,High,857.0787,844.9887,908.59,Tuesday,January
239182,SKU_1190,T-shirt,39,2020-01-07 12:00,16.36,97116,Italy,0.02,paypall,24.95,Furniture,In-store,Not Returned,Royal Mail,Paris,Medium,650.2292,625.2792,638.04,Tuesday,January
572525,SKU_1251,Wall Clock,21,2020-01-07 13:00,49.16,40318,Portugal,0.36,Credit Card,25.76,Furniture,In-store,Not Returned,DHL,Amsterdam,Low,686.4704,660.7104,1032.36,Tuesday,January
258338,SKU_1737,Blue Pen,14,2020-01-07 14:00,85.66,99357,United Kingdom,0.02,Bank Transfer,7.49,Electronics,Online,Not Returned,UPS,Amsterdam,Medium,1182.7452,1175.2552,1199.24,Tuesday,January
284064,SKU_1000,Blue Pen,30,2020-01-07 15:00,38.2,35788,France,0.42,Bank Transfer,19.99,Stationery,In-store,Not Returned,UPS,Berlin,Low,684.67,664.68,1146,Tuesday,January
314020,SKU_1458,White Mug,42,2020-01-07 16:00,63.34,27891,United States,0.42,paypall,10.89,Accessories,Online,Not Returned,DHL,London,Medium,1553.8524,1542.9624,2660.28,Tuesday,January
723094,SKU_1644,Blue Pen,46,2020-01-07 17:00,23.1,11617,United States,0,paypall,27.63,Furniture,In-store,Not Returned,Royal Mail,Rome,Low,1090.23,1062.6,1062.6,Tuesday,January
997421,SKU_1089,Notebook,17,2020-01-07 18:00,90.61,53537,Italy,0.18,paypall,14.91,Furniture,Online,Not Returned,Royal Mail,Paris,High,1278.0134,1263.1034,1540.37,Tuesday,January
715270,SKU_1517,T-shirt,33,2020-01-07 19:00,81.72,99835,Portugal,0.29,Bank Transfer,15.35,Stationery,In-store,Not Returned,UPS,Paris,Medium,1930.0496,1914.6996,2696.76,Tuesday,January
745914,SKU_1482,White Mug,11,2020-01-07 20:00,83.38,60352,Spain,0.35,Credit Card,21.57,Electronics,Online,Returned,DHL,Berlin,Medium,617.737,596.167,917.18,Tuesday,January
219176,SKU_1755,White Mug,42,2020-01-07 21:00,2.07,72043,United Kingdom,0.14,Credit Card,8.46,Electronics,Online,Not Returned,FedEx,Rome,Medium,83.2284,74.7684,86.94,Tuesday,January
318126,SKU_1644,Headphones,48,2020-01-07 22:00,49.42,75448,France,0.15,Bank Transfer,14.8,Electronics,In-store,Not Returned,FedEx,Berlin,High,2031.136,2016.336,2372.16,Tuesday,January
222409,SKU_1072,Headphones,8,2020-01-08 0:00,84.97,94303,Netherlands,0.42,Credit Card,5.05,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Medium,399.3108,394.2608,679.76,Wednesday,January
647707,SKU_1155,Wall Clock,4,2020-01-08 1:00,18.03,23776,Australia,0.12,paypall,19.85,Accessories,Online,Not Returned,Royal Mail,Paris,High,83.3156,63.4656,72.12,Wednesday,January
353618,SKU_1722,Office Chair,39,2020-01-08 2:00,72.72,32464,Italy,0.11,Credit Card,24.11,Stationery,In-store,Not Returned,Royal Mail,Rome,Medium,2548.2212,2524.1112,2836.08,Wednesday,January
869598,SKU_1068,White Mug,42,2020-01-08 3:00,25.56,43533,Italy,0.27,Bank Transfer,10.56,Accessories,In-store,Not Returned,UPS,Berlin,Medium,794.2296,783.6696,1073.52,Wednesday,January
150015,SKU_1470,Backpack,11,2020-01-08 4:00,83.63,78931,France,0.35,Credit Card,10.51,Apparel,Online,Not Returned,DHL,London,Low,608.4645,597.9545,919.93,Wednesday,January
872838,SKU_1491,Wall Clock,21,2020-01-08 5:00,32.07,Unknown,Belgium,0.01,Credit Card,9.79,Stationery,In-store,Not Returned,FedEx,Paris,Medium,676.5253,666.7353,673.47,Wednesday,January
222096,SKU_1299,T-shirt,4,2020-01-08 6:00,5.05,58610,Norway,0.1,paypall,13.41,Stationery,Online,Not Returned,DHL,Rome,Medium,31.59,18.18,20.2,Wednesday,January
731347,SKU_1143,Office Chair,47,2020-01-08 7:00,5.68,20524,United Kingdom,0.49,paypall,28.5,Apparel,In-store,Not Returned,DHL,Paris,Medium,164.6496,136.1496,266.96,Wednesday,January
285340,SKU_1710,Blue Pen,-3,2020-01-08 8:00,85.95,Unknown,Netherlands,0.26,Credit Card,17.5,Accessories,In-store,Not Returned,UPS,,Low,-173.309,-190.809,-257.85,Wednesday,January
210687,SKU_1205,Office Chair,13,2020-01-08 9:00,89.57,92943,Portugal,0.47,Credit Card,8.81,Apparel,Online,Not Returned,UPS,Rome,High,625.9473,617.1373,1164.41,Wednesday,January
974371,SKU_1917,Backpack,31,2020-01-08 10:00,74.85,17169,France,0.01,Credit Card,9.29,Electronics,Online,Not Returned,Royal Mail,Paris,Medium,2306.4365,2297.1465,2320.35,Wednesday,January
511357,SKU_1712,Wireless Mouse,4,2020-01-08 11:00,97.17,37427,Sweden,0.38,Credit Card,27.23,Furniture,Online,Not Returned,FedEx,Berlin,Low,268.2116,240.9816,388.68,Wednesday,January
835716,SKU_1750,Desk Lamp,16,2020-01-08 12:00,91.5,25077,France,0.33,paypall,10.81,Furniture,In-store,Not Returned,UPS,Berlin,Low,991.69,980.88,1464,Wednesday,January
205878,SKU_1406,Notebook,40,2020-01-08 13:00,71.99,61731,Norway,0.2,Bank Transfer,8.09,Accessories,Online,Returned,FedEx,Rome,Low,2311.77,2303.68,2879.6,Wednesday,January
827270,SKU_1938,White Mug,49,2020-01-08 14:00,2.23,44711,Spain,0.36,Credit Card,14.89,Stationery,In-store,Not Returned,DHL,London,High,84.8228,69.9328,109.27,Wednesday,January
298286,SKU_1579,Wireless Mouse,42,2020-01-08 15:00,19.62,46971,Netherlands,0.28,paypall,24.27,Electronics,In-store,Not Returned,Royal Mail,Paris,Medium,617.5788,593.3088,824.04,Wednesday,January
873290,SKU_1682,Wall Clock,22,2020-01-08 16:00,22.65,20383,United Kingdom,0.32,Credit Card,15.26,Accessories,In-store,Not Returned,FedEx,Amsterdam,Medium,354.104,338.844,498.3,Wednesday,January
874684,SKU_1921,Desk Lamp,30,2020-01-08 17:00,28.71,54324,Italy,0.1,Credit Card,18.43,Accessories,Online,Not Returned,Royal Mail,Paris,High,793.6,775.17,861.3,Wednesday,January
264899,SKU_1296,Backpack,16,2020-01-08 18:00,27.83,90909,United Kingdom,0.24,Bank Transfer,16.59,Stationery,In-store,Not Returned,UPS,Paris,Low,355.0028,338.4128,445.28,Wednesday,January
424767,SKU_1581,White Mug,4,2020-01-08 19:00,19.9,22909,Sweden,0.17,paypall,5.99,Electronics,In-store,Not Returned,UPS,Rome,Medium,72.058,66.068,79.6,Wednesday,January
961882,SKU_1798,Wall Clock,25,2020-01-08 20:00,49.1,58651,Germany,0.46,Bank Transfer,25.2,Electronics,In-store,Not Returned,UPS,Paris,Low,688.05,662.85,1227.5,Wednesday,January
479989,SKU_1136,Headphones,42,2020-01-08 22:00,5.56,58025,Italy,0.29,Bank Transfer,7.77,Accessories,In-store,Not Returned,Royal Mail,Berlin,Medium,173.5692,165.7992,233.52,Wednesday,January
515515,SKU_1218,Backpack,45,2020-01-08 23:00,17.82,37608,Spain,0.42,paypall,26.82,Electronics,Online,Returned,FedEx,Rome,High,491.922,465.102,801.9,Wednesday,January
143585,SKU_1822,Wall Clock,48,2020-01-09 0:00,37.1,77521,Sweden,0.16,Bank Transfer,28.1,Electronics,In-store,Not Returned,UPS,Amsterdam,Medium,1523.972,1495.872,1780.8,Thursday,January
471369,SKU_1517,White Mug,23,2020-01-09 1:00,61.35,26697,United Kingdom,0.22,Credit Card,28.16,Electronics,Online,Not Returned,Royal Mail,Berlin,High,1128.779,1100.619,1411.05,Thursday,January
164044,SKU_1709,Office Chair,46,2020-01-09 2:00,14.32,81596,United States,0.19,paypall,11.89,Stationery,In-store,Not Returned,Royal Mail,Amsterdam,High,545.4532,533.5632,658.72,Thursday,January
542296,SKU_1447,Headphones,45,2020-01-09 3:00,56.42,Unknown,Germany,0.42,Bank Transfer,25.27,Apparel,Online,Returned,UPS,Berlin,Medium,1497.832,1472.562,2538.9,Thursday,January
209556,SKU_1131,Headphones,2,2020-01-09 4:00,14.2,91737,United States,0.46,Bank Transfer,6.51,Furniture,Online,Not Returned,Royal Mail,London,High,21.846,15.336,28.4,Thursday,January
626981,SKU_1362,Backpack,32,2020-01-09 5:00,21.19,47742,Australia,0.47,Bank Transfer,16.79,Furniture,Online,Not Returned,DHL,Rome,Low,376.1724,359.3824,678.08,Thursday,January
981691,SKU_1962,Backpack,3,2020-01-09 6:00,2.73,Unknown,Portugal,0.09,Credit Card,17.4,Accessories,In-store,Not Returned,UPS,,High,24.8529,7.4529,8.19,Thursday,January
300235,SKU_1695,T-shirt,8,2020-01-09 8:00,26.85,41093,Sweden,0.12,Bank Transfer,17.41,Electronics,In-store,Not Returned,DHL,Paris,Medium,206.434,189.024,214.8,Thursday,January
125939,SKU_1017,USB Cable,39,2020-01-09 9:00,61.55,90478,Netherlands,0.27,Bank Transfer,26.19,Accessories,In-store,Not Returned,FedEx,Berlin,Low,1778.5185,1752.3285,2400.45,Thursday,January
252906,SKU_1415,Office Chair,4,2020-01-09 10:00,25.53,14917,Sweden,0.12,Credit Card,17.47,Furniture,Online,Not Returned,Royal Mail,Rome,Low,107.3356,89.8656,102.12,Thursday,January
642335,SKU_1724,Notebook,27,2020-01-09 11:00,92.74,58567,Australia,0.45,Bank Transfer,26.28,Electronics,In-store,Not Returned,UPS,Berlin,Medium,1403.469,1377.189,2503.98,Thursday,January
388249,SKU_1559,Wireless Mouse,36,2020-01-09 12:00,5.48,39410,Italy,0.07,Bank Transfer,6.8,Furniture,Online,Not Returned,UPS,Paris,Low,190.2704,183.4704,197.28,Thursday,January
175766,SKU_1540,T-shirt,48,2020-01-09 13:00,49.92,33164,Germany,0.15,paypall,5.24,Electronics,In-store,Returned,FedEx,Paris,Low,2041.976,2036.736,2396.16,Thursday,January
508923,SKU_1927,White Mug,48,2020-01-09 14:00,33.36,70633,Norway,0.41,paypall,24.94,Furniture,In-store,Not Returned,Royal Mail,Berlin,Low,969.6952,944.7552,1601.28,Thursday,January
515192,SKU_1152,Notebook,9,2020-01-09 15:00,37.21,82942,United States,0.33,Credit Card,10.93,Stationery,Online,Returned,FedEx,Berlin,Medium,235.3063,224.3763,334.89,Thursday,January
668550,SKU_1331,Notebook,8,2020-01-09 16:00,11,92576,Netherlands,0.26,Credit Card,22.73,Furniture,In-store,Not Returned,DHL,Berlin,Low,87.85,65.12,88,Thursday,January
487261,SKU_1749,Notebook,14,2020-01-09 17:00,39.81,87074,Italy,0.12,Bank Transfer,22.6,Stationery,Online,Not Returned,Royal Mail,London,Medium,513.0592,490.4592,557.34,Thursday,January
910208,SKU_1318,USB Cable,49,2020-01-09 18:00,73.62,52179,United States,0.45,Credit Card,29.87,Electronics,Online,Not Returned,DHL,London,High,2013.929,1984.059,3607.38,Thursday,January
785440,SKU_1776,Wireless Mouse,38,2020-01-09 19:00,68.71,24634,United States,0.28,Bank Transfer,23.26,Stationery,Online,Not Returned,FedEx,Rome,High,1903.1656,1879.9056,2610.98,Thursday,January
752664,SKU_1198,Office Chair,3,2020-01-09 20:00,91.96,87303,United States,0.49,Credit Card,14.46,Apparel,In-store,Not Returned,FedEx,Berlin,Low,155.1588,140.6988,275.88,Thursday,January
554589,SKU_1525,Headphones,45,2020-01-09 21:00,6.88,47080,Sweden,0.38,Bank Transfer,23.49,Stationery,Online,Not Returned,DHL,Rome,Low,215.442,191.952,309.6,Thursday,January
237848,SKU_1787,Headphones,10,2020-01-09 22:00,90.41,17613,France,0.44,paypall,20.95,Accessories,Online,Not Returned,UPS,Paris,Medium,527.246,506.296,904.1,Thursday,January
717075,SKU_1979,White Mug,33,2020-01-09 23:00,45.68,26578,Netherlands,0.48,paypall,13.9,Apparel,In-store,Not Returned,FedEx,London,Medium,797.7688,783.8688,1507.44,Thursday,January
227948,SKU_1009,Office Chair,18,2020-01-10 0:00,42.63,Unknown,United States,0.3,Credit Card,19.69,Stationery,In-store,Not Returned,UPS,Amsterdam,Low,556.828,537.138,767.34,Friday,January
679304,SKU_1138,T-shirt,38,2020-01-10 1:00,43.62,22601,Germany,0.28,Credit Card,23.87,Stationery,Online,Not Returned,DHL,Rome,Low,1217.3132,1193.4432,1657.56,Friday,January
502690,SKU_1166,Backpack,27,2020-01-10 2:00,69.79,62939,Germany,0.31,Bank Transfer,22.87,Accessories,In-store,Not Returned,Royal Mail,Paris,Medium,1323.0577,1300.1877,1884.33,Friday,January
599046,SKU_1146,White Mug,30,2020-01-10 3:00,45.35,65807,Belgium,0.24,Credit Card,26.7,Apparel,In-store,Not Returned,FedEx,Rome,Low,1060.68,1033.98,1360.5,Friday,January
551269,SKU_1402,Backpack,10,2020-01-10 4:00,97.8,16090,Australia,0.27,Credit Card,9.03,Accessories,In-store,Not Returned,DHL,Amsterdam,Medium,722.97,713.94,978,Friday,January
121959,SKU_1756,Office Chair,40,2020-01-10 5:00,68.35,59504,Australia,0.2,Credit Card,10.7,Apparel,In-store,Not Returned,UPS,Paris,Medium,2197.9,2187.2,2734,Friday,January
760890,SKU_1938,Desk Lamp,40,2020-01-10 6:00,60.98,45168,Belgium,0.33,Credit Card,22.52,Accessories,In-store,Not Returned,DHL,Berlin,Medium,1656.784,1634.264,2439.2,Friday,January
850216,SKU_1444,Headphones,14,2020-01-10 7:00,16.59,27505,Germany,0.11,Bank Transfer,15.23,Furniture,In-store,Not Returned,DHL,Amsterdam,High,221.9414,206.7114,232.26,Friday,January
890180,SKU_1069,USB Cable,47,2020-01-10 8:00,24.55,73136,France,0.35,paypall,9.58,Electronics,In-store,Returned,FedEx,Amsterdam,High,759.5825,750.0025,1153.85,Friday,January
328576,SKU_1327,Wall Clock,7,2020-01-10 9:00,68.38,Unknown,Netherlands,0.14,Credit Card,16.63,Electronics,Online,Not Returned,FedEx,Paris,Medium,428.2776,411.6476,478.66,Friday,January
637833,SKU_1832,Blue Pen,11,2020-01-10 10:00,38.46,96110,Portugal,0.06,Credit Card,11.19,Apparel,Online,Not Returned,DHL,Paris,Low,408.8664,397.6764,423.06,Friday,January
265838,SKU_1918,White Mug,31,2020-01-10 11:00,76.92,40269,France,0.31,Bank Transfer,27.18,Accessories,Online,Not Returned,FedEx,London,Medium,1672.4988,1645.3188,2384.52,Friday,January
435674,SKU_1615,USB Cable,26,2020-01-10 12:00,43.43,43144,Norway,0.4,Credit Card,14.71,Stationery,In-store,Not Returned,UPS,Berlin,High,692.218,677.508,1129.18,Friday,January
979989,SKU_1228,Wireless Mouse,22,2020-01-10 13:00,87.31,62769,Netherlands,0.19,Credit Card,14.6,Furniture,Online,Not Returned,UPS,Rome,Low,1570.4642,1555.8642,1920.82,Friday,January
161087,SKU_1827,Office Chair,6,2020-01-10 14:00,60.02,58309,United Kingdom,0.27,Bank Transfer,15.49,Apparel,Online,Not Returned,FedEx,London,High,278.3776,262.8876,360.12,Friday,January
693128,SKU_1649,White Mug,20,2020-01-10 15:00,84.59,Unknown,Australia,0.49,paypall,22.17,Furniture,Online,Not Returned,FedEx,,Low,884.988,862.818,1691.8,Friday,January
547600,SKU_1897,White Mug,15,2020-01-10 17:00,33.59,28493,Germany,0.05,Credit Card,10.87,Furniture,Online,Not Returned,UPS,Paris,Low,489.5275,478.6575,503.85,Friday,January
937437,SKU_1035,T-shirt,29,2020-01-10 18:00,39.91,43644,Germany,0.1,Bank Transfer,10.42,Stationery,In-store,Not Returned,FedEx,Amsterdam,Low,1052.071,1041.651,1157.39,Friday,January
539792,SKU_1629,Wall Clock,31,2020-01-10 19:00,72.68,17586,Germany,0.47,Bank Transfer,25.65,Apparel,Online,Not Returned,UPS,Berlin,High,1219.7824,1194.1324,2253.08,Friday,January
139353,SKU_1254,Wireless Mouse,10,2020-01-10 20:00,13.14,97802,France,0.18,paypall,15.02,Electronics,In-store,Not Returned,DHL,Amsterdam,High,122.768,107.748,131.4,Friday,January
293075,SKU_1312,Office Chair,14,2020-01-10 21:00,15.27,32750,Belgium,0.36,Credit Card,13.18,Accessories,In-store,Not Returned,DHL,Amsterdam,Low,149.9992,136.8192,213.78,Friday,January
314283,SKU_1961,Blue Pen,9,2020-01-10 22:00,82.35,54903,Belgium,0.25,Credit Card,28.06,Accessories,Online,Not Returned,UPS,Paris,Medium,583.9225,555.8625,741.15,Friday,January
414877,SKU_1334,Desk Lamp,24,2020-01-10 23:00,2.27,57019,Italy,0.26,Credit Card,20.52,Electronics,In-store,Not Returned,FedEx,Rome,High,60.8352,40.3152,54.48,Friday,January
165318,SKU_1019,Headphones,37,2020-01-11 0:00,4.72,65646,Germany,0.07,paypall,27.76,Stationery,In-store,Not Returned,UPS,Paris,High,190.1752,162.4152,174.64,Saturday,January
865313,SKU_1297,T-shirt,28,2020-01-11 1:00,57.98,40868,Belgium,0.09,Credit Card,24.25,Furniture,Online,Not Returned,DHL,Rome,Low,1501.5804,1477.3304,1623.44,Saturday,January
582690,SKU_1020,Wireless Mouse,19,2020-01-11 2:00,96.33,79860,Netherlands,0.14,paypall,26.75,Apparel,Online,Returned,FedEx,Rome,High,1600.7822,1574.0322,1830.27,Saturday,January
516880,SKU_1477,Wireless Mouse,29,2020-01-11 3:00,93.34,85820,France,0.1,Credit Card,27.69,Electronics,In-store,Not Returned,FedEx,London,High,2463.864,2436.174,2706.86,Saturday,January
691460,SKU_1767,T-shirt,20,2020-01-11 4:00,44.66,38192,Portugal,0.33,Credit Card,24.92,Apparel,Online,Returned,DHL,Berlin,Medium,623.364,598.444,893.2,Saturday,January
840976,SKU_1759,T-shirt,15,2020-01-11 5:00,80.11,53285,France,0.26,paypall,29.05,Apparel,In-store,Not Returned,UPS,Rome,Medium,918.271,889.221,1201.65,Saturday,January
881239,SKU_1471,Office Chair,40,2020-01-11 6:00,69.95,84794,Australia,0.35,Credit Card,20.23,Furniture,Online,Not Returned,DHL,Rome,High,1838.93,1818.7,2798,Saturday,January
193264,SKU_1961,USB Cable,36,2020-01-11 7:00,80.56,16744,United States,0.13,Bank Transfer,19.72,Accessories,Online,Not Returned,DHL,Amsterdam,High,2542.8592,2523.1392,2900.16,Saturday,January
870746,SKU_1677,White Mug,32,2020-01-11 8:00,25.03,47216,Norway,0.04,Bank Transfer,14.01,Accessories,Online,Not Returned,UPS,Berlin,Low,782.9316,768.9216,800.96,Saturday,January
913168,SKU_1469,Desk Lamp,20,2020-01-11 9:00,33.33,16844,Portugal,0.43,paypall,25.47,Apparel,In-store,Not Returned,UPS,Rome,High,405.432,379.962,666.6,Saturday,January
325281,SKU_1348,USB Cable,21,2020-01-11 10:00,77.91,45122,Sweden,0.34,Credit Card,18.12,Accessories,Online,Not Returned,UPS,Amsterdam,Low,1097.9526,1079.8326,1636.11,Saturday,January
737147,SKU_1766,Office Chair,36,2020-01-11 11:00,28.07,59068,Germany,0.45,Bank Transfer,8.76,Furniture,Online,Not Returned,UPS,Berlin,Low,564.546,555.786,1010.52,Saturday,January
998613,SKU_1589,Office Chair,28,2020-01-11 12:00,76.03,29977,Spain,0.13,Bank Transfer,14.05,Electronics,In-store,Not Returned,DHL,Paris,Medium,1866.1408,1852.0908,2128.84,Saturday,January
494070,SKU_1964,Office Chair,38,2020-01-11 13:00,75.52,47079,United States,0.29,Bank Transfer,25.86,Furniture,Online,Not Returned,UPS,Rome,Low,2063.3896,2037.5296,2869.76,Saturday,January
452228,SKU_1791,Blue Pen,6,2020-01-11 14:00,76.69,44289,Italy,0.21,Credit Card,27.65,Furniture,Online,Not Returned,UPS,Amsterdam,Medium,391.1606,363.5106,460.14,Saturday,January
531839,SKU_1793,Headphones,5,2020-01-11 15:00,44.21,98008,Belgium,0.29,Bank Transfer,11.91,Apparel,Online,Not Returned,UPS,London,Medium,168.8555,156.9455,221.05,Saturday,January
369536,SKU_1385,Wall Clock,7,2020-01-11 16:00,20.07,76447,Norway,0.09,paypall,8.98,Furniture,Online,Not Returned,UPS,London,Medium,136.8259,127.8459,140.49,Saturday,January
417824,SKU_1941,Backpack,45,2020-01-11 17:00,10.47,76764,Belgium,0.38,paypall,25.98,Stationery,In-store,Not Returned,FedEx,Paris,Low,318.093,292.113,471.15,Saturday,January
